LINK ID,avg_congestion_score,max_volume,total_volume
5104526,0.658980583,1442,22806
1065017,0.658903676,789,12477
8901817,0.65885741,1606,25395
5103283,0.658821203,632,9993
1018077,0.658801352,1282,20270
1065772,0.658799534,286,4522
8570428,0.65875719,1101,17407
1036997,0.658730159,1386,21912
8901580,0.658665146,2411,38113
1064455,0.658660844,458,7240
8897508,0.658633408,1333,21071
1065142,0.65861238,657,10385
1094300,0.658509498,2176,34390
1065313,0.658508159,572,9040
8102689,0.658496732,2193,34658
1018106,0.658484566,2149,33962
1036228,0.658422939,465,7348
8905030,0.658408508,3769,59557
1092286,0.658392626,1546,24429
1036517,0.658314043,2160,34127
1092208,0.658273596,4185,66117
8903325,0.658272506,1370,21644
1065411,0.658271433,2154,34030
1015098,0.658255955,2477,39132
8907804,0.658238884,1147,18120
1090741,0.658183242,2554,40344
8570420,0.658178295,2150,33962
8102773,0.658139785,3875,61207
1018491,0.658119658,741,11704
1065848,0.658050047,353,5575
1064957,0.658040028,483,7628
8896767,0.65803042,1293,20420
1065208,0.657942238,831,13122
1017412,0.657911624,909,14353
1017880,0.657895948,1810,28579
1017124,0.65788966,864,13642
1065008,0.657882883,370,5842
8138100,0.65780718,1077,17003
8897512,0.657794015,479,7562
5103445,0.657792366,1371,21644
8902889,0.657783588,1243,19623
1092237,0.657771916,1232,19449
8905608,0.65776987,843,13308
1038358,0.657759392,3354,52947
1017789,0.657752566,1234,19480
8104368,0.657720345,2012,31760
1036598,0.657697908,1259,19873
8906164,0.657684142,2041,32216
8897100,0.657682776,538,8492
8902065,0.657569444,2400,37876
8896772,0.657525698,1135,17911
8909951,0.657490079,840,13255
1036870,0.657485876,1121,17689
1064870,0.657460545,2091,32994
1035600,0.657395498,1555,24534
8902766,0.657382134,2015,31791
1090161,0.657349081,2540,40072
1065885,0.657344485,1913,30180
1036292,0.657331137,607,9576
1036582,0.657325293,2819,44472
1018479,0.657284268,6617,104382
8901732,0.657199401,2337,36861
1089627,0.657192936,1878,29621
1091004,0.657170923,1018,16056
1014465,0.657141187,1426,22490
8903089,0.657135963,2763,43576
8905578,0.657113492,2473,39001
8107173,0.657040159,2017,31806
8902855,0.657035685,1233,19443
1016962,0.656924072,2318,36546
7107068,0.65689911,2022,31878
1097198,0.65688929,277,4367
1037333,0.656874405,2102,33138
1064622,0.656852816,1728,27241
1016622,0.656848829,1409,22212
1018389,0.656827787,631,9947
1065450,0.656786942,388,6116
1036412,0.656784023,1619,25520
8107133,0.656751885,1017,16030
8902227,0.65674984,1042,16424
1089920,0.656738488,789,12436
8902877,0.656737833,1452,22886
8897480,0.656719717,377,5942
8191400,0.656714918,829,13066
8904502,0.656703362,1953,30781
1065920,0.656664256,1383,21796
8622700,0.65663127,2213,34875
1035568,0.656585082,715,11267
1018601,0.656552707,1170,18436
1018176,0.656531922,2882,45411
8899440,0.656495445,1061,16717
1036230,0.65649257,1503,23681
1035659,0.656441718,1304,20544
1038552,0.656421475,5771,90917
8107399,0.656380208,320,5041
1036601,0.656365557,1893,29820
1016777,0.656340266,577,9089
8102597,0.656334551,4928,77626
8102571,0.656319472,2549,40151
1017879,0.65631589,1739,27392
5103439,0.656296992,1330,20949
1015091,0.656284153,915,14412
1094267,0.656280369,686,10805
1036652,0.656277827,1123,17688
8897525,0.656219453,682,10741
1017839,0.656216838,2827,44523
1036059,0.656211334,1347,21214
8902778,0.656176471,425,6693
1088945,0.656160201,464,7307
1064412,0.655992798,972,15303
1037006,0.655904493,1417,22306
8902617,0.655857952,2471,38895
1037089,0.655845469,824,12970
8189700,0.655804524,3905,61462
5104338,0.655745687,599,9427
5103190,0.655678537,1039,16350
8102827,0.655676606,436,6861
1064801,0.655658144,1408,22156
1036956,0.655655391,1419,22329
8121410,0.655628019,1725,27143
1037128,0.655591038,1644,25867
8902892,0.655560662,1632,25677
1065967,0.655560272,589,9267
1036262,0.655487805,820,12900
1091425,0.655484934,1062,16707
1085276,0.655469897,681,10713
1089846,0.655452756,6350,99891
4101445,0.655440709,2201,34623
1035924,0.655439481,1388,21834
8892060,0.655402351,1106,17397
1016686,0.655364924,1530,24065
1064887,0.655296022,1081,17001
1065214,0.655294118,425,6684
1018607,0.655281008,1548,24345
1064779,0.655276616,717,11276
1036967,0.655274946,1079,16969
1038301,0.655237527,1677,26372
1037274,0.655137981,918,14434
1037291,0.655124486,1379,21682
1017966,0.655089078,6586,103546
1065621,0.655048662,685,10769
1064488,0.655047707,1083,17026
8901616,0.655045087,1072,16853
1092204,0.655028999,2184,34334
1036459,0.655017584,1327,20861
1065354,0.655012188,547,8599
1016923,0.654930556,2400,37724
1035941,0.654909844,1368,21502
1036809,0.654906134,1527,24001
1095255,0.654881657,2535,39843
1017346,0.654867257,452,7104
1036548,0.654862351,6163,96862
1037074,0.654834451,1641,25790
1018477,0.654830291,6354,99859
1017836,0.654813348,2777,43642
8911450,0.65481129,2049,32201
1096651,0.654797643,1499,23557
1036243,0.654786036,2220,34887
1036754,0.654740005,1359,21355
1018125,0.65472895,1445,22706
8902186,0.654700413,2420,38025
1064954,0.654665314,493,7746
8901514,0.654630987,2046,32145
1036172,0.654613836,2814,44210
8120700,0.654564315,723,11358
1017751,0.654542136,1598,25103
1038513,0.654500978,5110,80268
1036128,0.654482551,1385,21755
8902866,0.654437922,937,14717
8902606,0.654423701,616,9675
1017753,0.654417438,864,13570
8902944,0.654393173,1582,24846
1014041,0.654363517,1778,27923
8897970,0.654335984,1132,17777
1017256,0.654295533,485,7616
8893031,0.654293323,1283,20147
8893009,0.65428475,1235,19393
8101128,0.654272786,2081,32677
1036990,0.654209308,1368,21479
8107134,0.654191129,1022,16046
8901754,0.654185542,1766,27727
1090673,0.654102106,2517,39513
1036573,0.654064119,1544,24237
8902962,0.653980553,1097,17218
1064598,0.653961136,446,7000
1036512,0.653955719,2311,36271
1065181,0.653885934,1128,17702
1036766,0.653869512,1921,30146
8901553,0.653867557,1198,18800
1017334,0.653782623,2018,31664
8902861,0.653780654,734,11517
8898100,0.653764805,591,9273
1035998,0.653697334,1163,18246
1065182,0.653695807,1407,22074
1092332,0.653674577,1812,28427
7107280,0.653673835,2418,37934
8102574,0.653655274,1931,30293
8107046,0.653521537,859,13473
1064430,0.653514056,415,6509
1036265,0.653469341,1446,22678
1089173,0.653464531,2528,39647
1036017,0.653462441,1420,22270
1036284,0.653444444,1500,23524
1065091,0.653433301,1017,15949
8892097,0.653425309,2102,32964
8903158,0.653418803,390,6116
1063465,0.653368414,2328,36505
1017176,0.653352406,1136,17813
1036973,0.653344331,1667,26139
1018636,0.65331647,1779,27894
1036553,0.653286485,1174,18407
1064567,0.653262061,1520,23831
8905577,0.653260031,2160,33865
1064533,0.653247184,503,7886
1017937,0.653213582,2199,34474
8909682,0.653182702,1715,26885
1036586,0.653177634,1702,26681
1017750,0.653170523,778,12196
1085389,0.653164925,861,13497
8901446,0.653142857,875,13716
1016685,0.653142077,1525,23905
1018430,0.653137361,927,14531
1065255,0.65309633,654,10251
1036156,0.653093159,1145,17947
1017616,0.653084715,1448,22696
8104337,0.653076678,2091,32774
1065884,0.65306806,622,9749
1041399,0.653065198,1498,23479
1065823,0.653064738,726,11379
8902047,0.653062971,487,7633
1037092,0.653061224,490,7680
1014477,0.653057957,1041,16316
1035676,0.653053404,2066,32381
1016971,0.653033981,1030,16143
1018600,0.653010303,1553,24339
1035599,0.652932442,1796,28144
1064992,0.652880811,2022,31683
8896509,0.652866923,779,12206
1017172,0.652803169,1094,17140
8898381,0.652756606,1968,30831
8903116,0.652746212,2200,34465
8102824,0.652731139,1489,23326
1036000,0.652713774,1302,20396
1090607,0.652693603,1980,31016
1094468,0.652687979,1392,21805
1094839,0.652676028,819,12829
8104379,0.652665317,741,11607
8901646,0.652631,757,11857
1016665,0.65263065,1416,22179
1064724,0.652625571,365,5717
1035713,0.652583625,2003,31371
1065365,0.65257502,411,6437
1065293,0.652572234,473,7408
1035555,0.652572234,1419,22224
8902745,0.652570121,2876,45043
1065895,0.652555556,375,5873
1035593,0.652545156,2030,31792
1038316,0.652545003,1074,16820
1018121,0.652491793,2234,34984
1088883,0.652421287,974,15251
8124510,0.652414075,611,9567
1097772,0.652401478,406,6357
1093949,0.652368421,475,7437
1018563,0.652365978,2226,34852
1036050,0.652364538,1378,21575
8903063,0.652290747,4078,63841
8902199,0.652265101,1490,23325
1017417,0.652220864,2045,32011
1064978,0.652210037,1003,15700
1036943,0.652209144,977,15293
1064591,0.652189519,1393,21804
1013673,0.652175069,1567,24527
8903037,0.65213078,2898,45357
8901834,0.652124183,2040,31928
7107151,0.652109468,5341,83590
1091615,0.652042916,567,8873
1036679,0.652019118,2563,40107
1016775,0.651986183,1544,24160
1036110,0.651892172,1929,30180
1065695,0.651874435,369,5773
1017800,0.651873089,1090,17053
1017179,0.65186332,1534,23999
1037244,0.651777627,736,11513
1085247,0.651775648,887,13875
1017746,0.651706632,1543,24134
8106689,0.651636672,1278,19987
1064424,0.65161931,1091,17062
1018568,0.651608187,1140,17828
8104313,0.651603096,603,9430
1017398,0.651573878,1419,22190
1065067,0.651567657,505,7897
1090605,0.651553744,1963,30696
1065478,0.651545699,496,7756
1036277,0.65153866,1289,20156
1037099,0.651533206,2098,32806
1017362,0.651504159,1723,26941
1064402,0.651475694,480,7505
8905572,0.651427873,2387,37319
1063449,0.651406926,385,6019
1097826,0.651391718,491,7676
1036684,0.651327839,2548,39830
8902710,0.651293588,889,13896
1035731,0.651285896,1834,28667
8901730,0.651221264,696,10878
1017258,0.651216871,1308,20443
8897482,0.651180762,1348,21067
1038362,0.651119403,1474,23034
1091582,0.651098901,1001,15642
1014080,0.651066455,1891,29548
8896333,0.651021953,1321,20640
1036571,0.650922149,1961,30635
1017005,0.650918079,1180,18434
8903066,0.650840892,882,13777
8902718,0.650757954,2001,31252
8899410,0.650748034,5002,78121
1017392,0.650727513,2520,39356
1017270,0.650690543,5696,88952
1036618,0.650627317,2338,36508
8893018,0.650588768,368,5746
8126300,0.650583102,2158,33695
8898720,0.650572406,1121,17503
1064382,0.650551684,574,8962
1085373,0.650466497,1965,30676
8902909,0.650453956,1028,16048
1037148,0.650433362,1173,18311
1064982,0.650425985,626,9772
1065124,0.650411626,992,15485
8901981,0.650403912,1568,24476
8897500,0.650391956,978,15266
8908041,0.650334821,1120,17481
8903139,0.650279805,3425,53453
8903335,0.65026003,673,10503
7108838,0.650238949,558,8708
8122210,0.650233249,786,12266
8907798,0.650231481,1080,16854
1038158,0.650215252,1084,16916
1064456,0.650171982,533,8317
1017337,0.650152207,2190,34172
8102198,0.650151548,4564,71215
1017908,0.65009626,1212,18910
8897477,0.6500501,499,7785
8126500,0.650038101,1531,23885
1064576,0.650029446,1698,26490
8902373,0.650019135,871,13588
5103302,0.650003217,5181,80824
1065697,0.649969363,272,4243
1065432,0.649944568,1804,28140
8910001,0.649935959,1041,16238
1018255,0.649923313,326,5085
1088874,0.649904606,1223,19076
8905917,0.649891493,1920,29947
8902859,0.649880096,2085,32520
1094570,0.649870242,578,9015
8902325,0.649864499,1230,19184
1064781,0.649807587,1819,28368
1064720,0.649806202,860,13412
1036249,0.64978643,2029,31642
1065191,0.649767378,609,9497
1018604,0.649726215,974,15188
1089609,0.649687626,827,12895
1065603,0.649679487,390,6081
8902488,0.649673115,1861,29017
8126600,0.649622961,2166,33770
1088952,0.649621212,946,14749
1014296,0.649621212,814,12691
7107087,0.649593496,410,6392
1064396,0.649551464,353,5503
1088825,0.649513804,2451,38207
8571885,0.649484536,679,10584
1065857,0.649461962,666,10381
1064904,0.649434156,810,12625
1036915,0.649378585,1046,16302
1036533,0.649363234,1806,28146
1065887,0.649360421,443,6904
1036621,0.649354186,1071,16691
7107166,0.649338561,2104,32789
1064664,0.649336283,452,7044
1065393,0.649321705,430,6701
7108078,0.649318274,819,12763
1017419,0.649314482,778,12124
1097768,0.649297958,914,14243
1036591,0.649249552,744,11593
1065709,0.649234694,588,9162
1091635,0.649231475,1453,22640
8102562,0.649203921,3758,58553
1017653,0.649201004,1262,19663
8908306,0.649193548,744,11592
8104325,0.649134791,549,8553
1016623,0.649009901,505,7866
8104360,0.649006623,453,7056
8901675,0.64900221,2564,39937
1090992,0.648958333,1400,21805
1085225,0.648947595,388,6043
1093388,0.648922187,634,9874
1017269,0.648920576,5628,87651
1085392,0.648915989,1230,19156
1016607,0.648902144,964,15013
1093368,0.648880895,417,6494
1018167,0.648868929,1002,15604
8902588,0.648834019,972,15136
1085367,0.64877836,764,11896
1090732,0.648753894,1284,19992
1036972,0.648747086,1430,22265
1037227,0.64874552,465,7240
1090700,0.648710692,1325,20629
1017194,0.648692191,1319,20535
1065559,0.648662551,810,12610
1018159,0.648637821,1144,17809
1065541,0.648593074,385,5993
8902913,0.648566017,1540,23971
1036470,0.648555762,1079,16795
8902534,0.648531452,2162,33651
1036806,0.648529086,1507,23456
1014460,0.648525377,1215,18911
7107052,0.648512862,1244,19362
1065400,0.64850713,748,11642
1016983,0.64850686,413,6428
1090709,0.648489503,651,10132
1085197,0.648476491,2538,39500
1016615,0.648474178,923,14365
1065341,0.648406863,680,10582
1064423,0.648404027,778,12107
1065295,0.648398398,666,10364
1036963,0.648368188,1052,16370
1018589,0.648329379,1686,26234
1035635,0.648322968,2251,35025
1064977,0.64828234,1242,19324
1064497,0.648281114,383,5959
1035800,0.648237179,780,12135
8902727,0.648205446,3232,50280
1097732,0.648204607,1230,19135
1090594,0.648173309,1656,25761
8107175,0.648161837,1691,26305
1016740,0.648154805,2782,43276
1090730,0.648148148,873,13580
1018250,0.648102648,1221,18992
8902895,0.648101619,1194,18572
1035629,0.648057178,1883,29287
1018036,0.648033291,1572,24449
1018108,0.648015058,487,7574
1018619,0.64799253,1785,27760
1037153,0.64790307,1379,21443
1018480,0.647842212,1483,23058
1065623,0.64778481,790,12282
1036297,0.647731481,900,13991
1064442,0.647703818,323,5021
8904471,0.647693452,1232,19151
1017066,0.647693173,1333,20721
1017374,0.647684131,4829,75064
1036272,0.647674187,5851,90949
1065812,0.647621968,1223,19009
1016915,0.647597387,1429,22210
1092233,0.647573069,958,14889
1065736,0.647562893,1060,16474
1017380,0.647554039,1465,22768
1065188,0.647519582,383,5952
1064734,0.647480413,936,14545
1018554,0.647476012,799,12416
8902036,0.647460455,4046,62871
1017184,0.647455794,1772,27535
1037283,0.647453704,540,8391
1064566,0.647435897,312,4848
7108368,0.647382671,2770,43038
8901484,0.647351798,2058,31974
8897505,0.647335423,319,4956
1016663,0.64732383,1859,28881
8102829,0.647279706,1498,23271
8902313,0.647248666,2311,35899
1085207,0.647215866,1311,20364
8901880,0.647195767,1575,24464
8898136,0.647191342,1979,30739
1092319,0.647175358,1956,30381
1017756,0.647172766,2022,31406
1065414,0.647166667,750,11649
8898399,0.647156085,378,5871
8901593,0.647143774,779,12099
8899368,0.647118743,859,13341
8102599,0.646996997,1110,17236
1064377,0.646990741,432,6708
1065467,0.646983409,1105,17158
1065235,0.646966527,478,7422
1065775,0.646956362,909,14114
1064667,0.646917808,365,5667
1064789,0.64691358,540,8384
1016693,0.646911561,1681,26099
1036469,0.646892655,1298,20152
1018460,0.646835739,2494,38717
8902751,0.646786107,4242,65848
1064530,0.646773288,1485,23051
1085221,0.646756022,429,6659
1013669,0.646749614,1728,26822
1088906,0.646719858,658,10213
1064401,0.646696252,507,7869
1018225,0.646672078,3080,47802
5103294,0.64667019,473,7341
1089168,0.646665715,1752,27191
1017526,0.646641255,3017,46822
1017668,0.646625557,973,15100
8102564,0.646625014,2921,45331
1013963,0.646617032,1276,19802
1017141,0.646515312,947,14694
1017252,0.646511341,1352,20978
1091451,0.646501311,1653,25648
1014371,0.646496815,471,7308
1018029,0.646473075,749,11621
8901589,0.646460537,2458,38136
1036393,0.646439224,894,13870
8901445,0.64643168,766,11884
8902757,0.646371143,3835,59492
1036840,0.646363894,1178,18274
1038099,0.646339634,1111,17234
1064976,0.646325727,1227,19033
8897257,0.64630487,1944,30154
8899348,0.646304676,221,3428
8898609,0.646294248,452,7011
8903338,0.646251897,3733,57899
1097426,0.646226415,1802,27948
5103187,0.646206897,1450,22488
1036406,0.646205832,1566,24287
1064593,0.646194084,924,14330
1036904,0.646161417,1270,19695
1090707,0.646076998,684,10606
1065957,0.646039604,505,7830
8902322,0.64602153,2214,34327
1091544,0.645998558,1387,21504
8900466,0.645913277,2606,40398
1064868,0.645913078,2090,32399
1065028,0.645896657,329,5100
1018447,0.64582073,1653,25621
1036542,0.645783021,5383,83430
1036169,0.645770696,1663,25774
1035506,0.645765251,1224,18970
1017379,0.645754519,793,12290
8908299,0.645753171,2339,36250
1017811,0.645752427,1030,15963
1064426,0.64572758,394,6106
1036730,0.645626243,2515,38970
1097418,0.645613263,568,8801
1016679,0.645610913,1124,17416
8902596,0.645605148,1826,28293
1065538,0.645597621,1149,17803
1036813,0.645564115,2012,31173
